0.000	0.000	166.667	0.000	0.000	0.000	72.741	87.346	14.605	1400.000
566.667	266.667	300.000	566.667	466.667	133.333	79.652	86.630	6.978	533.333
0.000	266.667	0.000	0.000	0.000	0.000	79.718	86.465	6.748	666.667
500.000	333.333	166.667	500.000	166.667	66.667	82.699	84.170	1.471	600.000
0.000	0.000	166.667	0.000	0.000	0.000	75.541	83.263	7.722	1333.333
0.000	0.000	466.667	0.000	0.000	0.000	68.521	114.678	46.157	433.333
300.000	166.667	133.333	300.000	166.667	100.000	62.456	83.556	21.099	966.667
0.000	300.000	0.000	0.000	0.000	0.000	60.231	84.462	24.231	566.667
0.000	0.000	0.000	0.000	0.000	0.000	70.423	91.178	20.756	800.000
0.000	633.333	0.000	0.000	0.000	0.000	74.073	86.366	12.293	433.333
0.000	0.000	166.667	0.000	0.000	0.000	83.370	85.795	2.425	766.667
0.000	0.000	633.333	0.000	0.000	0.000	72.423	95.411	22.988	400.000
266.667	133.333	133.333	266.667	166.667	133.333	71.934	80.815	8.881	866.667
0.000	466.667	0.000	0.000	0.000	0.000	58.662	71.339	12.677	1233.333
0.000	200.000	0.000	0.000	0.000	0.000	62.152	70.000	7.848	733.333
300.000	133.333	166.667	300.000	233.333	133.333	67.556	71.537	3.981	766.667
0.000	0.000	200.000	0.000	0.000	0.000	66.702	75.896	9.194	366.667
0.000	100.000	0.000	0.000	0.000	0.000	63.541	75.202	11.661	400.000
1033.333	500.000	533.333	1033.333	1033.333	233.333	68.614	73.068	4.455	966.667
266.667	133.333	133.333	266.667	200.000	66.667	68.410	71.520	3.110	733.333
0.000	166.667	0.000	0.000	0.000	0.000	67.410	75.195	7.785	700.000
