500.000	300.000	200.000	500.000	233.333	133.333	424.036	2664.157	2240.121	700.000
0.000	0.000	0.000	0.000	0.000	0.000	309.192	1510.142	1200.950	433.333
0.000	0.000	0.000	0.000	0.000	0.000	383.996	1569.839	1185.843	366.667
500.000	400.000	100.000	500.000	100.000	66.667	802.417	1659.663	857.246	333.333
466.667	400.000	66.667	466.667	266.667	66.667	874.191	2284.001	1409.810	700.000
0.000	0.000	266.667	0.000	0.000	0.000	405.877	2573.283	2167.406	700.000
0.000	66.667	0.000	0.000	0.000	0.000	357.999	1725.682	1367.683	433.333
0.000	0.000	166.667	0.000	0.000	0.000	411.174	2475.956	2064.782	700.000
0.000	166.667	0.000	0.000	0.000	0.000	380.622	2282.880	1902.258	433.333
0.000	0.000	0.000	0.000	0.000	0.000	452.220	1227.309	775.089	466.667
200.000	166.667	33.333	200.000	100.000	66.667	940.413	1547.111	606.698	366.667
0.000	0.000	0.000	0.000	0.000	0.000	574.026	1389.428	815.401	366.667
0.000	0.000	133.333	0.000	0.000	0.000	384.846	2658.698	2273.852	600.000
0.000	233.333	0.000	0.000	0.000	0.000	419.747	1546.464	1126.717	433.333
0.000	0.000	0.000	0.000	0.000	0.000	354.659	2569.039	2214.379	1033.333
0.000	0.000	400.000	0.000	0.000	0.000	550.209	1413.543	863.334	533.333
0.000	0.000	0.000	0.000	0.000	0.000	252.073	1655.179	1403.107	666.667
0.000	0.000	200.000	0.000	0.000	0.000	398.768	2614.662	2215.894	1000.000
0.000	0.000	0.000	0.000	0.000	0.000	329.332	1406.688	1077.356	433.333
0.000	0.000	266.667	0.000	0.000	0.000	545.169	2371.784	1826.615	566.667
0.000	0.000	0.000	0.000	0.000	0.000	466.615	1226.850	760.235	533.333
433.333	366.667	66.667	433.333	100.000	66.667	942.509	1213.285	270.776	333.333
400.000	300.000	100.000	400.000	233.333	166.667	894.444	2134.390	1239.946	600.000
0.000	0.000	66.667	0.000	0.000	0.000	748.506	1342.169	593.663	400.000
0.000	0.000	0.000	0.000	0.000	0.000	455.225	1540.048	1084.823	366.667
0.000	0.000	0.000	0.000	0.000	0.000	338.100	2520.678	2182.578	666.667
0.000	0.000	0.000	0.000	0.000	0.000	484.727	1248.383	763.656	433.333
466.667	200.000	266.667	466.667	333.333	166.667	515.135	2211.282	1696.148	700.000
0.000	0.000	0.000	0.000	0.000	0.000	389.421	1579.519	1190.097	466.667
0.000	0.000	0.000	0.000	0.000	0.000	398.374	1302.904	904.530	366.667
0.000	0.000	133.333	0.000	0.000	0.000	721.385	1414.880	693.495	333.333
0.000	133.333	0.000	0.000	0.000	0.000	254.964	1610.603	1355.639	366.667
0.000	333.333	0.000	0.000	0.000	0.000	445.963	2602.642	2156.680	633.333
0.000	0.000	200.000	0.000	0.000	0.000	518.493	2370.074	1851.580	500.000
0.000	100.000	0.000	0.000	0.000	0.000	417.573	1413.521	995.947	400.000
633.333	366.667	266.667	633.333	233.333	100.000	778.376	1903.512	1125.136	700.000
0.000	0.000	0.000	0.000	0.000	0.000	500.983	1686.867	1185.884	400.000
266.667	133.333	133.333	266.667	166.667	66.667	899.885	2237.567	1337.683	400.000
0.000	0.000	0.000	0.000	0.000	0.000	284.519	1516.247	1231.728	833.333
