0	118.3648
33.3333	63.4568
66.6667	8.2716
100	45.6562
133.3333	22.5759
166.6667	47.4133
200	38.0457
233.3333	75.1112
266.6667	96.3842
300	158.4784
333.3333	19.6653
366.6667	42.2568
400	41.3842
433.3333	126.83
466.6667	98.5824
500	67.6022
533.3333	7.3751
566.6667	6.1702
600	105.4423
633.3333	64.633
666.6667	137.4229
700	24.9785
733.3333	117.6225
766.6667	104.8291
800	54.235
833.3333	121.3878
866.6667	84.2458
900	70.012
933.3333	83.874
966.6667	72.9967
1000	35.5666
1033.3334	120.416
1066.6666	240.2833
1100	34.7884
1133.3334	162.4098
1166.6666	133.6553
1200	77.6237
1233.3334	38.0206
1266.6666	91.7762
1300	94.5589
1333.3334	67.24
1366.6666	86.7822
1400	34.8099
1433.3334	111.2706
1466.6666	18.5596
1500	51.8563
1533.3334	32.3775
1566.6666	41.3531
1600	2.5544
1633.3334	67.1779
1666.6666	66.9412
1700	60.9586
1733.3334	9.6725
1766.6666	111.3352
1800	165.6897
1833.3334	72.8819
1866.6666	117.2532
1900	104.6617
1933.3334	23.0636
1966.6666	28.103
2000	55.3215
2033.3334	47.1587
2066.6667	66.0435
2100	69.4179
2133.3333	12.9476
2166.6667	189.9056
2200	107.3082
2233.3333	38.9457
2266.6667	34.1406
2300	117.8365
2333.3333	118.8752
2366.6667	58.2823
2400	12.7707
2433.3333	5.4626
2466.6667	87.0727
2500	88.2907
2533.3333	136.3746
2566.6667	47.7923
2600	68.4987
2633.3333	127.9978
2666.6667	61.0017
2700	23.7951
2733.3333	71.5396
2766.6667	29.7107
2800	50.1303
2833.3333	42.338
2866.6667	163.3517
2900	101.4009
2933.3333	97.656
2966.6667	118.5082
3000	22.5508
3033.3333	2.7899
3066.6667	86.5659
3100	89.1442
3133.3333	34.3007
3166.6667	25.1745
3200	169.2948
3233.3333	18.7652
3266.6667	128.3278
3300	58.2632
3333.3333	83.8405
3366.6667	47.2831
3400	56.2407
3433.3333	96.9268
3466.6667	73.4939
3500	26.4965
3533.3333	128.8334
3566.6667	191.3268
3600	23.8453
3633.3333	136.3005
3666.6667	87.1982
3700	14.1322
3733.3333	50.8092
3766.6667	69.223
3800	67.2986
3833.3333	8.9326
3866.6667	46.3113
3900	119.2912
3933.3333	103.6373
3966.6667	68.8346
4000	111.3878
4033.3333	40.2175
4066.6667	11.689
4100	92.8604
4133.3335	15.9897
4166.6665	3.6003
4200	3.0206
4233.3335	47.3703
4266.6665	248.7342
4300	24.5864
4333.3335	137.1241
4366.6665	136.677
4400	71.6436
4433.3335	59.4095
4466.6665	40.3622
4500	101.3065
4533.3335	13.176
4566.6665	20.7172
4600	77.9417
4633.3335	128.5537
4666.6665	52.1791
4700	129.2231
4733.3335	40.3658
4766.6665	51.3172
4800	52.2054
4833.3335	28.7138
4866.6665	5.8224
4900	8.1748
4933.3335	85.7423
4966.6665	201.9986
5000	106.1881
5033.3335	209.5016
5066.6665	83.1783
5100	28.5573
5133.3335	29.6426
5166.6665	56.3399
5200	14.0928
5233.3335	54.0055
5266.6665	40.9096
5300	128.7545
5333.3335	37.8054
5366.6665	43.5991
5400	57.4229
5433.3335	36.5539
5466.6665	76.934
5500	102.9082
5533.3335	64.9426
5566.6665	14.6856
5600	9.2517
5633.3335	155.5259
5666.6665	148.0684
5700	189.0952
5733.3335	96.6938
5766.6665	80.3263
5800	75.2283
5833.3335	33.3206
5866.6665	3.0481
5900	51.5539
5933.3335	201.4296
5966.6665	185.8212
6000	69.8291
6033.3335	107.1552
6066.6665	62.2926
6100	70.5427
6133.3335	61.1547
6166.6665	142.7241
6200	81.4308
6233.3335	46.3782
6266.6665	76.1642
6300	51.9675
6333.3335	68.2285
6366.6665	59.1382
6400	178.3457
6433.3335	71.8563
6466.6665	87.1193
6500	134.1776
6533.3335	90.4614
6566.6665	32.7648
6600	178.8764
6633.3335	25.5283
6666.6665	22.0858
6700	23.7461
6733.3335	51.6663
6766.6665	79.8948
6800	85.2857
6833.3335	110.9563
6866.6665	42.4886
6900	39.755
6933.3335	19.1621
6966.6665	183.0134
7000	25.6419
7033.3335	69.3641
7066.6665	117.295
7100	70.7256
7133.3335	15.924
7166.6665	118.4628
7200	22.8221
7233.3335	100.7566
7266.6665	144.229
7300	66.3352
7333.3335	104.951
7366.6665	80.6897
7400	69.9821
7433.3335	80.9156
7466.6665	60.2044
7500	19.0163
7533.3335	16.1786
7566.6665	226.7117
7600	187.0775
7633.3335	107.7612
7666.6665	189.4597
7700	116.4858
7733.3335	56.6388
7766.6665	16.0662
7800	6.4523
7833.3335	234.0724
7866.6665	145.8678
7900	71.4475
7933.3335	139.9044
7966.6665	95.1112
8000	79.4753
8033.3335	67.6632
8066.6665	77.6536
8100	191.6627
8133.3335	75.863
8166.6665	106.9221
8200	121.9137
8233.333	84.8016
8266.667	41.2778
8300	79.3318
8333.333	63.9732
8366.667	83.4784
8400	25.7722
8433.333	145.612
8466.667	80.3514
8500	30.3275
8533.333	77.5819
8566.667	54.6271
8600	36.6687
8633.333	90.6682
8666.667	29.6916
8700	94.8147
8733.333	118.2656
8766.667	24.853
8800	59.4693
8833.333	29.9474
8866.667	106.4272
8900	124.4561
8933.333	74.033
8966.667	111.0877
9000	118.0516
9033.333	92.0261
9066.667	30.0992
9100	91.0853
9133.333	37.8233
9166.667	50.465
9200	11.4129
9233.333	109.2493
9266.667	44.9821
9300	32.6464
9333.333	40.4781
9366.667	114.9247
9400	83.2704
9433.333	87.9823
9466.667	218.2548
9500	32.2018
9533.333	151.3531
9566.667	63.9876
9600	9.4776
9633.333	62.3285
9666.667	81.6914
9700	150.5056
9733.333	172.907
9766.667	60.208
9800	110.5379
9833.333	70.3323
9866.667	65.2403
9900	73.5883
9933.333	69.7095
9966.667	259.8972
10000	60.9359
10033.333	149.1585
10066.667	122.4444
10100	97.4349
10133.333	42.2831
10166.667	19.3952
10200	217.6357
10233.333	75.2725
10266.667	31.7356
10300	32.7516
10333.333	118.1987
10366.667	159.8661
10400	64.0055
10433.333	87.3727
10466.667	15.0359
10500	36.7595
10533.333	9.0617
10566.667	163.5824
10600	26.1607
10633.333	72.6369
10666.667	58.6935
10700	40.3682
10733.333	31.2204
10766.667	61.622
10800	65.1805
10833.333	159.6055
10866.667	91.7978
10900	78.7461
10933.333	29.5099
10966.667	60.4757
11000	97.3715
11033.333	29.694
11066.667	138.6039
11100	48.984
11133.333	92.5855
11166.667	65.8523
11200	125.667
11233.333	101.6101
11266.667	65.2845
11300	57.705
11333.333	11.7201
11366.667	234.2326
11400	118.7879
11433.333	133.2501
11466.667	72.7887
11500	15.4088
11533.333	75.6072
11566.667	81.0674
11600	59.1513
11633.333	177.65
11666.667	34.4896
11700	104.0509
11733.333	75.0813
11766.667	79.5876
11800	34.3844
11833.333	24.5099
11866.667	120.2558
11900	106.5396
11933.333	20.0335
11966.667	131.2037
12000	51.536
12033.333	7.8604
12066.667	6.7499
12100	22.1002
12133.333	132.9656
12166.667	55.7674
12200	66.6448
12233.333	45.9766
12266.667	48.0349
12300	95.979
12333.333	73.66
12366.667	12.7672
12400	56.0818
12433.333	49.8315
12466.667	66.4762
12500	23.9971
12533.333	178.36
12566.667	32.3368
12600	87.8676
12633.333	43.4819
12666.667	84.5422
12700	56.5563
12733.333	22.9022
12766.667	142.0081
12800	28.9254
12833.333	86.4499
12866.667	145.7542
12900	97.0404
12933.333	148.2776
12966.667	88.0815
13000	42.3117
13033.333	4.2852
13066.667	4.5876
13100	119.5267
13133.333	210.7662
13166.667	47.1049
13200	176.3854
13233.333	124.8805
13266.667	44.4776
13300	2.3333
13333.333	97.2496
13366.667	172.0643
13400	48.6684
13433.333	127.662
13466.667	110.6825
13500	68.9409
13533.333	32.8018
13566.667	49.2135
13600	111.3423
13633.333	102.4719
13666.667	28.3027
13700	170.2056
13733.333	80.3514
13766.667	11.1571
13800	87.4444
13833.333	130.857
13866.667	81.1332
13900	95.2175
13933.333	126.6388
13966.667	75.5546
14000	36.4977
14033.333	88.0098
14066.667	66.0268
14100	97.6189
14133.333	55.8845
14166.667	21.0304
14200	97.6632
14233.333	128.378
14266.667	49.8422
14300	42.8795
14333.333	26.8061
14366.667	71.2611
14400	55.7554
14433.333	158.7808
14466.667	68.5549
14500	49.7012
14533.333	37.5269
14566.667	53.8549
14600	117.815
14633.333	58.5202
14666.667	26.9782
14700	125.8857
14733.333	56.285
14766.667	24.5733
14800	34.9821
14833.333	75.4231
14866.667	65.0418
14900	18.4927
14933.333	119.3402
14966.667	40.502
15000	41.4296
15033.333	26.1523
15066.667	52.4289
15100	18.7521
15133.333	74.6271
15166.667	16.0435
15200	95.8331
15233.333	128.9278
15266.667	66.952
15300	131.9687
15333.333	156.3651
15366.667	67.9393
15400	51.732
15433.333	0.6419
15466.667	81.7069
15500	74.1788
15533.333	147.6153
15566.667	53.262
15600	154.6976
15633.333	85.2044
15666.667	31.2682
15700	4.1418
15733.333	98.58
15766.667	92.6895
15800	121.2515
15833.333	61.7607
15866.667	109.4035
15900	72.203
15933.333	29.6725
15966.667	21.3065
16000	50.8056
16033.333	76.3101
16066.667	111.0913
16100	187.2376
16133.333	78.568
16166.667	28.3971
16200	88.3552
16233.333	16.3627
16266.667	24.3043
16300	86.4989
16333.333	43.9828
16366.667	111.6699
16400	26.1403
16433.334	88.5393
16466.666	32.1587
16500	30.6132
16533.334	20.8212
16566.666	103.1999
16600	44.9187
16633.334	98.06
16666.666	33.2811
16700	51.0304
16733.334	47.0464
16766.666	64.804
16800	43.4533
16833.334	177.344
16866.666	24.3438
16900	63.9003
16933.334	24.951
16966.666	84.3725
17000	80.6275
17033.334	64.7334
17066.666	73.7963
17100	120.4243
17133.334	29.6342
17166.666	35.8176
17200	16.726
17233.334	59.0975
17266.666	76.7368
17300	50.104
17333.334	109.5757
17366.666	87.1336
17400	53.9744
17433.334	66.5181
17466.666	104.7729
17500	77.7899
17533.334	50.3526
17566.666	5.82
17600	137.1014
17633.334	125.7005
17666.666	37.7803
17700	109.3593
17733.334	93.2967
17766.666	47.76
17800	10.1661
17833.334	30.092
17866.666	150.1028
17900	76.2312
17933.334	55.0669
17966.666	96.3101
18000	109.3928
18033.334	3.0779
18066.666	136.7296
18100	137.338
18133.334	74.5828
18166.666	90.3108
18200	74.7107
18233.334	60.5809
18266.666	22.2328
18300	24.7131
18333.334	220.2439
18366.666	48.4987
18400	120.1016
18433.334	111.4535
18466.666	74.8028
18500	30.5594
18533.334	4.2649
18566.666	203.5059
18600	143.5979
18633.334	70.8654
18666.666	142.6177
18700	155.0359
18733.334	50.5439
18766.666	19.2649
18800	3.3983
18833.334	49.3187
18866.666	22.552
18900	140.2928
18933.334	46.677
18966.666	143.5931
19000	77.0392
19033.334	10.0681
19066.666	109.5816
19100	53.8501
19133.334	10.2964
19166.666	85.6945
19200	32.3607
19233.334	119.4286
19266.666	43.6684
19300	54.5159
