0	43.752
33.3333	38.3811
66.6667	40.1826
100	40.0348
133.3333	40.1358
166.6667	40.2089
200	39.9528
233.3333	39.9923
266.6667	39.9353
300	39.9001
333.3333	39.8914
366.6667	38.8099
400	38.7894
433.3333	38.7952
466.6667	38.8625
500	38.9928
533.3333	38.9723
566.6667	38.9503
600	38.9372
633.3333	38.9503
666.6667	38.5976
700	39.6089
733.3333	39.2577
766.6667	39.2269
800	39.2006
833.3333	39.2708
866.6667	39.3718
900	39.6938
933.3333	41.5758
966.6667	41.3153
1000	41.2641
1033.3334	40.1123
1066.6666	40.1358
1100	40.1343
1133.3334	40.2982
1166.6666	40.2382
1200	40.2411
1233.3334	40.7548
1266.6666	40.7343
1300	40.6611
1333.3334	40.6187
1366.6666	39.3543
1400	39.3777
1433.3334	39.1977
1466.6666	38.8201
1500	39.2138
1533.3334	39.3821
1566.6666	39.3104
1600	39.3323
1633.3334	39.3469
1666.6666	39.5065
1700	39.7743
1733.3334	39.685
1766.6666	39.9587
1800	40.0011
1833.3334	40.026
1866.6666	40.0801
1900	41.668
1933.3334	41.5656
1966.6666	41.5861
2000	41.5831
2033.3334	39.6353
2066.6667	39.9572
2100	39.9601
2133.3333	39.9806
2166.6667	39.9645
2200	39.9865
2233.3333	40.0684
2266.6667	39.9133
2300	39.827
2333.3333	39.7611
2366.6667	40.0904
2400	40.0289
2433.3333	39.587
2466.6667	40.2953
2500	40.2572
2533.3333	40.1372
2566.6667	40.2514
2600	40.2367
2633.3333	40.2382
2666.6667	39.4216
2700	39.7245
2733.3333	39.9309
2766.6667	39.9118
2800	39.9192
2833.3333	41.1748
2866.6667	41.0738
2900	41.0446
2933.3333	40.9685
2966.6667	41.9885
3000	40.2777
3033.3333	41.1309
3066.6667	40.8382
3100	41.166
3133.3333	41.4134
3166.6667	41.0431
3200	39.9879
3233.3333	39.9104
3266.6667	40.6611
3300	40.6026
3333.3333	39.666
3366.6667	39.8328
3400	40.2909
3433.3333	40.3055
3466.6667	40.1431
3500	41.1982
3533.3333	41.8817
3566.6667	41.7017
3600	51.384
3633.3333	62.9367
3666.6667	52.3426
3700	41.7514
3733.3333	39.5065
3766.6667	40.1767
3800	50.9084
3833.3333	42.4568
3866.6667	70.7545
3900	42.2051
3933.3333	41.4646
3966.6667	42.0353
4000	41.1426
4033.3333	40.9626
4066.6667	40.3933
4100	40.2323
4133.3335	46.0892
4166.6665	42.0163
4200	45.1891
4233.3335	42.3719
4266.6665	41.8129
4300	38.7411
4333.3335	8.5789
4366.6665	4.8295
4400	2.1542
4433.3335	1.1649
4466.6665	1.4474
4500	0.4507
4533.3335	0.7317
4566.6665	1.4854
4600	1.4971
4633.3335	37.7049
4666.6665	37.6493
4700	36.8049
4733.3335	40.1328
4766.6665	40.0699
4800	40.0158
4833.3335	40.0728
4866.6665	40.1753
4900	40.1241
4933.3335	40.2631
4966.6665	39.5767
5000	39.5826
5033.3335	39.6338
5066.6665	39.647
5100	39.6338
5133.3335	51.7879
5166.6665	40.9626
5200	47.1502
5233.3335	40.348
5266.6665	41.6241
5300	43.2866
5333.3335	41.8963
5366.6665	41.8685
5400	41.7353
5433.3335	41.4119
5466.6665	41.5304
5500	42.8095
5533.3335	42.3661
5566.6665	40.4504
5600	40.3392
5633.3335	41.0812
5666.6665	41.1031
5700	41.8466
5733.3335	48.1819
5766.6665	45.8477
5800	45.574
5833.3335	50.5937
5866.6665	42.9207
5900	41.9944
5933.3335	41.3914
5966.6665	40.686
6000	41.1002
6033.3335	41.0943
6066.6665	40.9495
6100	41.2817
6133.3335	40.8133
6166.6665	40.7709
6200	40.9392
6233.3335	40.9392
6266.6665	40.8719
6300	40.8016
6333.3335	41.4909
6366.6665	41.7441
6400	41.5319
6433.3335	41.3124
6466.6665	41.2963
6500	41.3592
6533.3335	41.4178
6566.6665	41.7178
6600	40.1065
6633.3335	41.2831
6666.6665	41.1719
6700	41.1704
6733.3335	41.1675
6766.6665	41.2495
6800	41.2026
6833.3335	41.229
6866.6665	41.1924
6900	41.2041
6933.3335	39.2899
6966.6665	39.224
7000	39.1977
7033.3335	38.9562
7066.6665	39.2065
7100	39.2313
7133.3335	39.2489
7166.6665	40.7958
7200	40.9026
7233.3335	40.9377
7266.6665	40.7899
7300	40.8997
7333.3335	40.746
7366.6665	40.6114
7400	40.7651
7433.3335	40.9099
7466.6665	41.0592
7500	41.0402
7533.3335	41.049
7566.6665	41.049
7600	40.3026
7633.3335	40.4446
7666.6665	40.5675
7700	40.5499
7733.3335	40.6143
7766.6665	40.6172
7800	40.6099
7833.3335	40.5924
7866.6665	40.5865
7900	40.5733
7933.3335	40.1636
7966.6665	40.0362
8000	39.7801
8033.3335	40.0992
8066.6665	40.1855
8100	40.1065
8133.3335	40.0801
8166.6665	40.1006
8200	40.1153
8233.333	40.1167
8266.667	39.8284
8300	40.0875
8333.333	40.3919
8366.667	40.3685
8400	41.1119
8433.333	41.5714
8466.667	41.6256
8500	40.9816
8533.333	39.7772
8566.667	41.6256
8600	41.5451
8633.333	41.5861
8666.667	41.6636
8700	41.6885
8733.333	41.8144
8766.667	41.7529
8800	41.7763
